Area Code,Area,Area Type,Area Title,Year,Month,Month_Str,Ref_Type,Version,Labor Force,Employment,Unemployment,Unemployment Rate
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,4,Apr,B,2021,118319,111809,6510,5.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,5,May,B,2021,118413,111746,6667,5.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,6,Jun,B,2021,118438,111641,6797,5.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,7,Jul,B,2021,118393,111537,6856,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,8,Aug,B,2021,118340,111513,6827,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,9,Sep,B,2021,118362,111630,6732,5.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,10,Oct,B,2021,118472,111896,6576,5.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,11,Nov,B,2021,118671,112305,6366,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,12,Dec,B,2021,118951,112812,6139,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,1,Jan,B,2021,119315,113375,5940,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,2,Feb,B,2021,119731,113944,5787,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,3,Mar,B,2021,120142,114450,5692,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,4,Apr,B,2021,120555,114886,5669,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,5,May,B,2021,120937,115240,5697,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,6,Jun,B,2021,121250,115503,5747,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,7,Jul,B,2021,121468,115663,5805,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,8,Aug,B,2021,121550,115697,5853,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,9,Sep,B,2021,121493,115621,5872,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,10,Oct,B,2021,121370,115513,5857,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,11,Nov,B,2021,121271,115448,5823,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2017,12,Dec,B,2021,121290,115509,5781,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,1,Jan,B,2021,121482,115734,5748,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,2,Feb,B,2021,121848,116125,5723,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,3,Mar,B,2021,122365,116669,5696,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,4,Apr,B,2021,122927,117278,5649,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,5,May,B,2021,123455,117865,5590,4.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,6,Jun,B,2021,123941,118398,5543,4.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,7,Jul,B,2021,124415,118887,5528,4.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,8,Aug,B,2021,124891,119326,5565,4.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,9,Sep,B,2021,125389,119720,5669,4.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,10,Oct,B,2021,125936,120111,5825,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,11,Nov,B,2021,126545,120542,6003,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2018,12,Dec,B,2021,127168,121015,6153,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,1,Jan,B,2021,127760,121506,6254,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,2,Feb,B,2021,128284,121986,6298,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,3,Mar,B,2021,128746,122434,6312,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,4,Apr,B,2021,129180,122872,6308,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,5,May,B,2021,129584,123295,6289,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,6,Jun,B,2021,129928,123672,6256,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,7,Jul,B,2021,130201,124006,6195,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,8,Aug,B,2021,130441,124340,6101,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,9,Sep,B,2021,130676,124717,5959,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,10,Oct,B,2021,130856,125099,5757,4.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,11,Nov,B,2021,130951,125448,5503,4.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2019,12,Dec,B,2021,130969,125718,5251,4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,1,Jan,B,2021,128273,123211,5062,3.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,2,Feb,B,2021,128215,123241,4974,3.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,3,Mar,B,2021,129331,123147,6184,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,4,Apr,B,2021,136240,115831,20409,15
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,5,May,B,2021,132016,115754,16262,12.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,6,Jun,B,2021,128044,115879,12165,9.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,7,Jul,B,2021,127485,116236,11249,8.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,8,Aug,B,2021,126528,116759,9769,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,9,Sep,B,2021,126081,117322,8759,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,10,Oct,B,2021,125960,117818,8142,6.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,11,Nov,B,2021,126031,118200,7831,6.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2020,12,Dec,B,2021,126175,118484,7691,6.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,1,Jan,B,2021,126339,118757,7582,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,2,Feb,B,2021,126534,119108,7426,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,3,Mar,B,2021,126816,119594,7222,5.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,4,Apr,B,2021,127203,120189,7014,5.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,5,May,B,2021,127657,120817,6840,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,6,Jun,B,2021,128126,121413,6713,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,7,Jul,B,2021,128597,122057,6540,5.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,8,Aug,B,2021,128980,122686,6294,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,9,Sep,B,2021,129274,123278,5996,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,10,Oct,B,2021,129457,123747,5710,4.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,11,Nov,B,2021,129441,123827,5614,4.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2021,12,Dec,B,2021,129396,123779,5617,4.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2022,1,Jan,R,2,129618,124134,5484,4.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2022,2,Feb,R,2,130214,124815,5399,4.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2022,3,Mar,R,2,130998,125557,5441,4.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2022,4,Apr,R,2,131419,126016,5403,4.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2022,5,May,P,1,131513,126094,5419,4.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,1,Jan,B,2020,79602,74110,5492,6.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,2,Feb,B,2020,79579,74101,5478,6.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,3,Mar,B,2020,79633,74145,5488,6.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,4,Apr,B,2020,79841,74285,5556,7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,5,May,B,2020,80103,74457,5646,7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,6,Jun,B,2020,80396,74663,5733,7.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,7,Jul,B,2020,80637,74836,5801,7.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,8,Aug,B,2020,80815,74947,5868,7.3
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,9,Sep,B,2020,80979,75011,5968,7.4
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,10,Oct,B,2020,81127,75023,6104,7.5
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,11,Nov,B,2020,81244,74984,6260,7.7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1990,12,Dec,B,2020,81335,74934,6401,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,1,Jan,B,2020,81385,74900,6485,8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,2,Feb,B,2020,81430,74922,6508,8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,3,Mar,B,2020,81489,75014,6475,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,4,Apr,B,2020,81565,75139,6426,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,5,May,B,2020,81719,75306,6413,7.8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,6,Jun,B,2020,81990,75539,6451,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,7,Jul,B,2020,82398,75857,6541,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,8,Aug,B,2020,82878,76237,6641,8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,9,Sep,B,2020,83318,76599,6719,8.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,10,Oct,B,2020,83637,76851,6786,8.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,11,Nov,B,2020,83817,76983,6834,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1991,12,Dec,B,2020,83876,77014,6862,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,1,Jan,B,2020,83955,77074,6881,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,2,Feb,B,2020,84199,77307,6892,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,3,Mar,B,2020,84604,77699,6905,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,4,Apr,B,2020,85142,78203,6939,8.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,5,May,B,2020,85697,78691,7006,8.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,6,Jun,B,2020,86113,78999,7114,8.3
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,7,Jul,B,2020,86334,79086,7248,8.4
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,8,Aug,B,2020,86451,79030,7421,8.6
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,9,Sep,B,2020,86581,78977,7604,8.8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,10,Oct,B,2020,86828,79075,7753,8.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,11,Nov,B,2020,87243,79361,7882,9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1992,12,Dec,B,2020,87773,79789,7984,9.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,1,Jan,B,2020,88336,80324,8012,9.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,2,Feb,B,2020,88859,80886,7973,9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,3,Mar,B,2020,89338,81447,7891,8.8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,4,Apr,B,2020,89728,81948,7780,8.7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,5,May,B,2020,90063,82392,7671,8.5
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,6,Jun,B,2020,90415,82835,7580,8.4
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,7,Jul,B,2020,90740,83243,7497,8.3
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,8,Aug,B,2020,91000,83632,7368,8.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,9,Sep,B,2020,91256,84072,7184,7.9
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,10,Oct,B,2020,91564,84597,6967,7.6
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,11,Nov,B,2020,91943,85199,6744,7.3
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1993,12,Dec,B,2020,92430,85855,6575,7.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,1,Jan,B,2020,92960,86486,6474,7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,2,Feb,B,2020,93398,87014,6384,6.8
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,3,Mar,B,2020,93684,87418,6266,6.7
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,4,Apr,B,2020,93821,87701,6120,6.5
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,5,May,B,2020,93877,87915,5962,6.4
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,6,Jun,B,2020,93929,88103,5826,6.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,7,Jul,B,2020,94164,88389,5775,6.1
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,8,Aug,B,2020,94625,88795,5830,6.2
MT5328420000000,MT,Metropolitan Statistical Area,"Kennewick-Richland, WA Metropolitan Statistical Area",1994,9,Sep,B,2020,95200,89240,5960,6.3
